seed,entropy,budget_mode,forced_mode,H,A,S,num_sequences,feasible_count,feasible_fraction,oracle_feasible,oracle_catastrophic,oracle_degraded,best_feasible_mean,best_violation,regime,budgets_json
56,medium,loose,none,5,4,24,1024,109,0.1064453125,True,0.0,0.0,84.16666666666666,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
57,medium,loose,none,5,4,24,1024,134,0.130859375,True,0.0,0.0,43.33333333333332,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
58,medium,loose,none,5,4,24,1024,86,0.083984375,True,0.0,0.0,61.249999999999986,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
59,medium,loose,none,5,4,24,1024,95,0.0927734375,True,0.0,0.0,84.16666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
60,medium,loose,none,5,4,24,1024,19,0.0185546875,True,0.0,0.0,357.49999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
61,medium,loose,none,5,4,24,1024,118,0.115234375,True,0.0,0.0,33.74999999999999,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
62,medium,loose,none,5,4,24,1024,48,0.046875,True,0.0,0.0,93.33333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
63,medium,loose,none,5,4,24,1024,130,0.126953125,True,0.0,0.0,33.749999999999986,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
64,medium,loose,none,5,4,24,1024,94,0.091796875,True,0.0,0.0,88.74999999999999,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
65,medium,loose,none,5,4,24,1024,87,0.0849609375,True,0.0,0.0,160.00000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
66,medium,loose,none,5,4,24,1024,140,0.13671875,True,0.0,0.0,54.583333333333314,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
67,medium,loose,none,5,4,24,1024,131,0.1279296875,True,0.0,0.0,31.66666666666666,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
68,medium,loose,none,5,4,24,1024,39,0.0380859375,True,0.0,0.0,205.8333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
69,medium,loose,none,5,4,24,1024,72,0.0703125,True,0.0,0.0,88.74999999999999,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
70,medium,loose,none,5,4,24,1024,96,0.09375,True,0.0,0.0,56.66666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
71,medium,loose,none,5,4,24,1024,140,0.13671875,True,0.0,0.0,48.749999999999986,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
72,medium,loose,none,5,4,24,1024,38,0.037109375,True,0.0,0.0,84.16666666666661,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
73,medium,loose,none,5,4,24,1024,152,0.1484375,True,0.0,0.0,79.58333333333333,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
74,medium,loose,none,5,4,24,1024,99,0.0966796875,True,0.0,0.0,47.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
75,medium,loose,none,5,4,24,1024,104,0.1015625,True,0.0,0.0,74.99999999999999,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
76,medium,loose,none,5,4,24,1024,45,0.0439453125,True,0.0,0.0,290.0,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
77,medium,loose,none,5,4,24,1024,94,0.091796875,True,0.0,0.0,102.50000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
78,medium,loose,none,5,4,24,1024,89,0.0869140625,True,0.0,0.0,93.33333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
79,medium,loose,none,5,4,24,1024,52,0.05078125,True,0.0,0.0,159.99999999999997,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
0,medium,loose,forced,5,4,24,1024,99,0.0966796875,True,0.16666666666666666,0.0,223.33333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
1,medium,loose,forced,5,4,24,1024,73,0.0712890625,True,0.16666666666666666,0.0,237.08333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
2,medium,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999999,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
3,medium,loose,forced,5,4,24,1024,71,0.0693359375,True,0.16666666666666666,0.0,200.41666666666677,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
4,medium,loose,forced,5,4,24,1024,24,0.0234375,True,0.16666666666666666,0.0,264.5833333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
5,medium,loose,forced,5,4,24,1024,55,0.0537109375,True,0.16666666666666666,0.0,260.0,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
6,medium,loose,forced,5,4,24,1024,80,0.078125,True,0.16666666666666666,0.0,205.00000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
7,medium,loose,forced,5,4,24,1024,44,0.04296875,True,0.16666666666666666,0.0,238.74999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
8,medium,loose,forced,5,4,24,1024,20,0.01953125,True,0.16666666666666666,0.0,330.83333333333326,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
9,medium,loose,forced,5,4,24,1024,26,0.025390625,True,0.16666666666666666,0.0,264.5833333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
10,medium,loose,forced,5,4,24,1024,79,0.0771484375,True,0.16666666666666666,0.0,232.50000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
11,medium,loose,forced,5,4,24,1024,78,0.076171875,True,0.16666666666666666,0.0,232.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
12,medium,loose,forced,5,4,24,1024,37,0.0361328125,True,0.16666666666666666,0.0,346.25000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
13,medium,loose,forced,5,4,24,1024,107,0.1044921875,True,0.16666666666666666,0.0,216.24999999999994,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
14,medium,loose,forced,5,4,24,1024,53,0.0517578125,True,0.16666666666666666,0.0,214.1666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
15,medium,loose,forced,5,4,24,1024,74,0.072265625,True,0.16666666666666666,0.0,237.08333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
16,medium,loose,forced,5,4,24,1024,58,0.056640625,True,0.16666666666666666,0.0,246.24999999999997,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
17,medium,loose,forced,5,4,24,1024,89,0.0869140625,True,0.16666666666666666,0.0,195.83333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
18,medium,loose,forced,5,4,24,1024,43,0.0419921875,True,0.16666666666666666,0.0,246.24999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
19,medium,loose,forced,5,4,24,1024,54,0.052734375,True,0.16666666666666666,0.0,246.24999999999997,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
20,medium,loose,forced,5,4,24,1024,58,0.056640625,True,0.16666666666666666,0.0,246.24999999999991,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
21,medium,loose,forced,5,4,24,1024,15,0.0146484375,True,0.16666666666666666,0.0,407.9166666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
22,medium,loose,forced,5,4,24,1024,48,0.046875,True,0.16666666666666666,0.0,246.25000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
23,medium,loose,forced,5,4,24,1024,127,0.1240234375,True,0.16666666666666666,0.0,212.5,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
24,medium,loose,forced,5,4,24,1024,21,0.0205078125,True,0.16666666666666666,0.0,293.3333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
25,medium,loose,forced,5,4,24,1024,37,0.0361328125,True,0.16666666666666666,0.0,322.0833333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
26,medium,loose,forced,5,4,24,1024,122,0.119140625,True,0.16666666666666666,0.0,210.83333333333331,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
27,medium,loose,forced,5,4,24,1024,72,0.0703125,True,0.16666666666666666,0.0,250.83333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
28,medium,loose,forced,5,4,24,1024,70,0.068359375,True,0.16666666666666666,0.0,350.0,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
29,medium,loose,forced,5,4,24,1024,43,0.0419921875,True,0.16666666666666666,0.0,241.66666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
30,medium,loose,forced,5,4,24,1024,65,0.0634765625,True,0.16666666666666666,0.0,240.0,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
31,medium,loose,forced,5,4,24,1024,50,0.048828125,True,0.16666666666666666,0.0,269.1666666666665,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
32,medium,loose,forced,5,4,24,1024,79,0.0771484375,True,0.16666666666666666,0.0,214.16666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
33,medium,loose,forced,5,4,24,1024,35,0.0341796875,True,0.16666666666666666,0.0,259.99999999999983,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
34,medium,loose,forced,5,4,24,1024,46,0.044921875,True,0.16666666666666666,0.0,248.3333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
35,medium,loose,forced,5,4,24,1024,16,0.015625,True,0.16666666666666666,0.0,292.91666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
36,medium,loose,forced,5,4,24,1024,136,0.1328125,True,0.16666666666666666,0.0,191.25000000000003,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
37,medium,loose,forced,5,4,24,1024,35,0.0341796875,True,0.16666666666666666,0.0,249.16666666666657,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
38,medium,loose,forced,5,4,24,1024,7,0.0068359375,True,0.16666666666666666,0.0,473.33333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
39,medium,loose,forced,5,4,24,1024,49,0.0478515625,True,0.16666666666666666,0.0,293.33333333333326,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
40,medium,loose,forced,5,4,24,1024,40,0.0390625,True,0.16666666666666666,0.0,250.83333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
41,medium,loose,forced,5,4,24,1024,59,0.0576171875,True,0.16666666666666666,0.0,227.91666666666669,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
42,medium,loose,forced,5,4,24,1024,72,0.0703125,True,0.16666666666666666,0.0,232.50000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
43,medium,loose,forced,5,4,24,1024,47,0.0458984375,True,0.16666666666666666,0.0,250.8333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
44,medium,loose,forced,5,4,24,1024,98,0.095703125,True,0.16666666666666666,0.0,214.16666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
45,medium,loose,forced,5,4,24,1024,65,0.0634765625,True,0.16666666666666666,0.0,256.25,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
46,medium,loose,forced,5,4,24,1024,32,0.03125,True,0.16666666666666666,0.0,250.83333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
47,medium,loose,forced,5,4,24,1024,66,0.064453125,True,0.16666666666666666,0.0,255.4166666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
48,medium,loose,forced,5,4,24,1024,47,0.0458984375,True,0.16666666666666666,0.0,255.4166666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
49,medium,loose,forced,5,4,24,1024,59,0.0576171875,True,0.16666666666666666,0.0,218.75,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
50,medium,loose,forced,5,4,24,1024,38,0.037109375,True,0.16666666666666666,0.0,367.91666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
51,medium,loose,forced,5,4,24,1024,35,0.0341796875,True,0.16666666666666666,0.0,264.58333333333326,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
52,medium,loose,forced,5,4,24,1024,19,0.0185546875,True,0.16666666666666666,0.0,297.49999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
53,medium,loose,forced,5,4,24,1024,38,0.037109375,True,0.16666666666666666,0.0,264.5833333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
54,medium,loose,forced,5,4,24,1024,22,0.021484375,True,0.16666666666666666,0.0,428.74999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
55,medium,loose,forced,5,4,24,1024,44,0.04296875,True,0.16666666666666666,0.0,269.16666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
56,medium,loose,forced,5,4,24,1024,106,0.103515625,True,0.16666666666666666,0.0,221.66666666666669,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
57,medium,loose,forced,5,4,24,1024,24,0.0234375,True,0.16666666666666666,0.0,218.75000000000009,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
58,medium,loose,forced,5,4,24,1024,47,0.0458984375,True,0.16666666666666666,0.0,246.25000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
59,medium,loose,forced,5,4,24,1024,11,0.0107421875,True,0.16666666666666666,0.0,390.83333333333326,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
60,medium,loose,forced,5,4,24,1024,73,0.0712890625,True,0.16666666666666666,0.0,301.66666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
61,medium,loose,forced,5,4,24,1024,57,0.0556640625,True,0.16666666666666666,0.0,227.91666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
62,medium,loose,forced,5,4,24,1024,20,0.01953125,True,0.16666666666666666,0.0,232.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
63,medium,loose,forced,5,4,24,1024,139,0.1357421875,True,0.16666666666666666,0.0,230.83333333333323,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
64,medium,loose,forced,5,4,24,1024,23,0.0224609375,True,0.16666666666666666,0.0,340.41666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
65,medium,loose,forced,5,4,24,1024,32,0.03125,True,0.16666666666666666,0.0,240.4166666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
66,medium,loose,forced,5,4,24,1024,30,0.029296875,True,0.16666666666666666,0.0,223.33333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
67,medium,loose,forced,5,4,24,1024,31,0.0302734375,True,0.16666666666666666,0.0,259.9999999999999,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
68,medium,loose,forced,5,4,24,1024,49,0.0478515625,True,0.16666666666666666,0.0,284.1666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
69,medium,loose,forced,5,4,24,1024,63,0.0615234375,True,0.16666666666666666,0.0,227.91666666666669,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
70,medium,loose,forced,5,4,24,1024,61,0.0595703125,True,0.16666666666666666,0.0,269.16666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
71,medium,loose,forced,5,4,24,1024,17,0.0166015625,True,0.16666666666666666,0.0,350.8333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
72,medium,loose,forced,5,4,24,1024,20,0.01953125,True,0.16666666666666666,0.0,288.7500000000001,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
73,medium,loose,forced,5,4,24,1024,53,0.0517578125,True,0.16666666666666666,0.0,255.41666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
74,medium,loose,forced,5,4,24,1024,103,0.1005859375,True,0.16666666666666666,0.0,204.16666666666669,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
75,medium,loose,forced,5,4,24,1024,66,0.064453125,True,0.16666666666666666,0.0,335.00000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
76,medium,loose,forced,5,4,24,1024,12,0.01171875,True,0.16666666666666666,0.0,375.4166666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
77,medium,loose,forced,5,4,24,1024,47,0.0458984375,True,0.16666666666666666,0.0,264.5833333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
78,medium,loose,forced,5,4,24,1024,67,0.0654296875,True,0.16666666666666666,0.0,227.91666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
79,medium,loose,forced,5,4,24,1024,52,0.05078125,True,0.16666666666666666,0.0,232.49999999999997,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
0,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.8333333333333326,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
1,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
2,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
3,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
4,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
5,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
6,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
7,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
8,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
9,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.8333333333333326,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
10,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
11,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
12,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
13,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
14,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.8333333333333326,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
15,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
16,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
17,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
18,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.8333333333333326,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
19,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
20,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
21,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
22,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
23,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.8333333333333326,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
24,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
25,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
26,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.8333333333333326,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
27,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
28,high,tight,none,5,4,24,1024,0,0.0,True,0.0,0.0,,1.9166666666666659,informational,"{""prob_catastrophic"": 0.0, ""prob_degraded"": 0.0}"
